"","p53_mock_1","p53_mock_2","p53_mock_3","p53_mock_4","p53_IR_1","p53_IR_2","p53_IR_3","p53_IR_4","null_mock_1","null_mock_2","null_IR_1","null_IR_2"
" Btbd3",5.28019567964817,5.76393968362399,6.17771994018418,5.58707046808672,4.74398475392706,5.2491579484875,4.90253551835458,4.94217554032582,6.2794300249516,5.41021595207029,4.54602091970648,5.50769245630177
" Gm16420",4.02373279714058,4.68284713495771,4.77863041806662,4.42369726876967,4.88160060665504,5.17559377281762,3.89814012030967,3.69089292593744,4.92452222175914,4.17063337709279,3.58160614667018,3.86568229709178
" Plekhm1",11.4174869965138,11.6021464493322,11.4919988691229,12.0635538456082,11.3150625043018,11.3145709373345,11.1269073510857,11.1610503715178,11.6005850773597,11.567974312265,10.3316440926722,10.1432840826535
" Cmtm7",10.6047243454841,10.5841235506312,10.6049531149455,10.7044992946101,9.51070924751476,9.32454643123699,9.89443126020777,10.1319890501367,10.7639740048878,10.9230286096263,10.9454244867054,10.513006249157
" Gm19345",6.37080357019748,6.65545883433112,6.77499930631217,6.97993846070637,6.15074628600503,6.24500549633509,5.61473461266845,6.05310722552784,6.92016094818268,6.58395548830994,5.21051876919358,5.89066644999781
" Mansc1",4.54636311577422,4.34082259168562,3.88235069233974,4.47853728660661,4.50930142495078,5.09807600134456,4.14050207682742,3.18489312801691,4.16671544631059,4.69425691459806,3.43739308235213,3.86568229709178
" Gm8152",3.63134918804865,4.59311201566659,3.67728375510432,4.36669000807248,4.00619514657445,3.5314139839886,3.60667568617731,3.18489312801691,3.55527081692524,3.46001122458306,2.65024692605558,3.01226678642478
" Abcd1",10.9097843909935,10.957784404059,10.9272261348839,11.4595221673717,10.1254348396086,9.88791268816452,10.3162055476865,10.4509207061814,11.2586262284395,11.3703021965425,10.2023426168578,10.1972737002321
" Adgb",5.20644269022184,4.03486339281222,4.97067094502326,4.63155968917987,5.06615996102244,5.17559377281762,4.02440449931363,3.95057943373606,4.10303130781958,4.09873011986199,3.83287606771634,4.01836128730952
" Fer1l5",7.20272434097127,7.65454475593768,7.54457187017002,7.86726372693226,7.0954750384111,7.29596085331402,7.10474405772761,6.96554448893676,7.68943895149017,7.78879678597842,8.96736715519805,7.30179042115884
" Tmem33",10.5492455640265,10.5025244719029,10.569218203285,10.4658173125497,10.2781335146143,10.174214531797,10.7246957797017,10.6320115483329,10.6355246616045,10.5238574984507,12.2874525368488,10.8996671629114
" Ndufb4",7.83699808016648,7.83663959873685,7.85574830636206,7.60300657420025,8.18472923610082,7.688626918648,8.61707667799421,8.10458909430582,7.83374750364841,7.94047508537787,9.29223845083407,8.99922568673999
" Uspl1",11.2347884002624,11.3753244990426,11.2912280509751,11.5776572930908,11.5988306722325,11.8024082569516,11.9226789138981,11.8255775008191,11.5566880582369,11.5015646313834,13.1409878589024,12.4195178160681
" Tril",5.4389026599372,6.23362548280855,5.82675325447242,6.4316192930371,6.25574854985669,6.82858118612083,5.53211486622953,5.44219480221149,5.90303827172663,5.88654548412602,4.86072541505023,5.45514480653369
" H2ac8",9.19704074895627,8.46783308546574,9.10877945321328,8.0638782387746,7.76298937094695,7.688626918648,8.18174357742257,7.77620714475182,8.57334422930398,8.43604952189731,9.08094628849025,8.09445895063669
" Prx",4.69758358927612,4.76732609772674,3.9748974915766,4.36669000807248,4.88160060665504,5.51080953116093,4.2479488057343,4.26915184342839,5.06484454011097,5.15055523843524,3.58160614667018,4.60534958049376
" Nsdhl",8.23647778627501,8.11574239659469,8.0167930660782,7.94234010598032,8.51066385532032,8.41968020322519,8.76911320198484,8.73307326310924,8.03485397543504,8.21582463635925,9.52414149304594,9.46889189670644
" Ighv1-82",10.8555264393977,10.7228066894096,10.4259600771098,9.66130787086985,10.3226228640274,11.1051703869638,9.71645660687589,10.0355073419612,9.58918088762286,9.65621329022872,9.90958214090393,9.61974887430796
" Rasip1",4.86672554599637,5.49333895167309,5.42894771692633,4.30733713517415,5.91459607368637,5.7826348718932,5.30214384970784,4.36142110552786,5.19272021789258,5.38020158168122,4.47391528937048,5.37255049329303
" Gstt2",8.56874664594516,8.2793138225804,8.51754097677798,8.13388100947258,7.29344545683085,6.94384492964091,7.59655502860973,7.73368207131645,8.27049779748543,8.40657329863765,7.33239067097358,7.72440393870466
" Ubfd1",11.1151894853033,11.257502859648,11.2344441509972,11.3452091834966,11.2671994139871,11.2842682798863,11.7455102860966,11.6959056682249,11.2290991889884,11.1118001278654,12.993656161485,11.9736487431667
" Gm14411",4.07988395879455,5.09609030882095,4.61571181649179,4.76989665779156,4.42174770924592,4.7381345323749,4.96685665660034,5.93795516436315,5.2526444109664,4.7422415476147,5.84616879593402,4.8283202775903
" Ddx28",8.36067087341663,8.16717872256081,8.1267782257845,7.96652176865269,8.47304716540263,8.32077915158465,8.8565937414457,8.90388980118632,8.14172115385835,8.50373246979459,9.80876615513546,9.21803641716751
" Prex1",11.9318358106715,12.1269087080599,11.9501717144895,12.5715982792181,11.5461087190657,11.5879004117515,11.1100949391035,11.1087654256864,12.128446929322,12.1181877216091,10.8174307052099,11.2033021398502
" Sema6b",6.11270405957592,5.76393968362399,6.25357476837078,5.93956493536303,6.06665405849478,6.01127389738397,5.61473461266845,4.81741067465344,6.26495338447532,6.61005213984927,4.91619440315071,5.50769245630177
" Gm15931",5.60118253715895,5.12839208543378,6.29005715573923,5.58707046808672,6.48901240028253,5.56942649645894,5.14421864594419,5.21374012687202,5.09789166937841,5.6803197456092,4.54602091970648,5.1591782647018
" Mylk3",5.32734962347527,4.95912531705877,5.01493679371932,3.80510206776073,5.32935908481658,4.92930160631985,4.69033829260335,4.44814223823979,5.13019872465851,5.15055523843524,3.94380281537096,5.48165786275187
" Treml2",11.9354070187962,11.8532012439044,11.8692194026096,12.3329820487614,10.9280937906279,10.9838114785721,11.4530636771139,11.4941450700965,12.2190057929346,12.5339660059044,11.638567387836,11.0050930287845
" Arpc5l",12.5318015419053,12.4480789350948,12.340138410674,12.6268865637021,11.7485876292557,11.5263502074722,12.0455073957608,12.1573786587352,12.6852174656724,12.8599110740149,13.3739559231926,13.1179686780032
" Dcaf13",10.1525701314893,10.0774822095631,10.1965655222213,9.91845107471079,10.2765746579297,10.4348406769371,10.6822234932528,10.6412437864476,10.1283151724218,10.1531923470666,11.6817192852733,11.324973095268
" Btf3l4",10.362377690572,10.1725185468541,10.3097222692108,10.1858567084348,10.5147045505568,10.4505198358407,11.1888967065349,11.1505822490261,10.2609796300979,10.4544359754854,11.6931771651362,11.4602737516896
" Tmem107",5.30396529409796,4.59311201566659,5.09959110973968,4.47853728660661,4.66991913591934,4.51771043059363,3.43540314274316,4.94217554032582,4.80952877745699,4.96079563070986,5.59741406553704,4.98479522633869
" Bub1",7.92009453918181,7.25452114484715,7.72194826336079,6.67410081411035,6.72675995199789,6.44609685110641,6.69414634139371,6.82677771487717,6.90156417842951,6.94339560278898,8.10356012548517,7.24874865746276
" Ndufs3",10.2212754109074,10.1202721657695,10.1929575625319,10.1021102672604,10.1392244264777,10.174214531797,10.881001785192,10.8507374081283,10.2333613655495,10.3126561546265,11.7491400817863,11.2171747143968
" Adssl1",7.86523205287416,7.37384046232235,7.69499307692468,8.30674009226392,7.64229458858885,7.57877516621878,6.80386358635389,7.1188097275339,7.46718889417456,8.03500795797989,6.34772594995271,7.24100952478671
" 4930426L09Rik",5.50191585123967,5.27986837610875,4.67208711964832,4.93585638424158,5.28042108602899,5.62575454039284,5.73041787844212,5.93795516436315,5.19272021789258,6.02876088928419,4.14294295482603,5.37255049329303
" Sipa1",13.4182878547563,13.458522102385,13.2968018857736,13.5636136552474,12.7242113945805,11.7367885018126,12.8148824812559,13.1097170330538,13.5084905545968,13.4885777349474,13.606713537716,12.9252842891578
" Pla2g2d",9.17626370615247,9.01748022696405,9.14159267157148,9.4164725802588,9.07068864564178,9.00698897604542,8.671165649703,8.64861371806907,8.59086146816263,9.14492513718871,7.3526376153241,9.11806647472942
" Ighv2-4",5.89522971063412,6.07693752004967,5.3958524982864,4.53136882815368,5.32935908481658,5.01615541730781,6.30380635279223,5.05700427218227,5.56776176155103,5.11454769246192,5.21051876919358,4.69871200905184
" Glis3",8.09718097509883,8.41970294868022,8.64272111731163,8.33301869845072,8.91907842288249,8.45896836738559,8.11943935517301,7.77620714475182,8.10561755634861,7.87741215483952,6.94932162029653,7.45013143590936
" Apobr",8.60507651593377,8.25025296936111,8.70821632943744,8.41262378068327,8.84528457251986,8.55637562240588,7.98612714508806,7.85767208372216,7.80901421348214,7.83931086936123,6.8951357501394,8.23745092042106
" Ccr1",8.86483996533869,8.30780083020931,8.49427708632149,7.53994457791207,7.34195095219847,8.36281486561471,7.79562343581617,7.18343364742174,8.2741166820176,8.16391863900379,8.59492740086957,8.55086223429113
" Ccl3",5.23144829942668,4.54606071697538,5.29175224270552,4.04200461530556,4.32853530688568,5.38590736937406,4.52927536635281,4.60735685452349,4.22770685402454,4.42700606959373,3.7127045742343,5.1591782647018
" Ift172",10.2786330153137,10.4807963159332,10.1073820701638,10.4590153852578,9.35101905557645,9.43112258047549,9.42743490075125,9.58511148858688,10.1918735105537,10.2097516185222,9.00622890948672,9.12649202792377
" Sec13",10.7669069307117,10.6355985628586,10.8205945487069,10.5554335484016,10.8979943912473,10.7677168228251,11.4565680310449,11.555249923765,10.7568787402905,10.8733912704474,12.2236136728127,11.8282112824034
" Gzma",9.29369657926719,8.49905032764287,9.34817858442448,9.55846791161666,8.42882026447103,9.03325723506968,9.64207852809139,8.82100816297099,9.12346617782239,8.14619317729133,8.06112704216675,9.1921815472105
" Pgp",7.95804278374256,7.72489054183723,8.00586740284005,7.53994457791207,7.24325222795399,6.94384492964091,7.84779569238342,8.02923220380827,7.93780209544944,7.63842296787381,9.07181551256653,8.32790422769213
" Lmbrd1",12.2672312190823,12.4677397207813,12.4112124364583,12.5654762104398,11.379655527358,11.2908155023138,11.4551673107698,11.4774895911151,12.5631443584504,12.5462667741729,11.9322364005116,11.4636028099363
" Ccl4",4.98907068813161,4.68284713495771,4.77863041806662,4.72524213863167,4.00619514657445,4.92930160631985,4.83521232120539,3.69089292593744,4.54775142305765,4.17063337709279,3.27714683584393,4.34150519899016
" Fgfr3",5.52232312960488,5.19090369290179,5.05788477986295,5.34293048709147,5.84898220048049,6.53702324934201,5.73041787844212,4.94217554032582,6.41672716933141,5.41021595207029,5.4918354308056,6.33063469912103
" Samd9l",14.2886290124215,14.2546959998145,14.2786125677061,14.125712724609,13.0528722007086,12.9263312150568,13.3713581065619,13.5759457790543,14.370187899696,14.4686832399829,14.1368427061837,13.7625153190645
" Jtb",10.1127507286783,10.0418884139065,10.1402267273141,10.0293620453187,10.184814581973,10.2365870235394,10.9332481282255,10.8957903687316,10.1142513324801,10.2876099288408,11.5791263111975,11.2474259520084
" Gm9025",4.83444647168756,5.5658941392607,5.66948176560227,5.97813654800785,5.37669136524671,5.38590736937406,5.44447471987377,6.05310722552784,5.88421801607186,5.88654548412602,4.31789953200216,4.8283202775903
" Rdx",11.5935579946137,11.5778633578258,11.5848606896503,11.5455106214231,11.8437694013685,11.9531036577292,12.1435551067319,12.2195642390333,11.6124262258568,11.8147910682139,13.2527733327397,12.7506340100367
" Kcna2",10.3337971662777,10.4971230349207,10.6503864275418,10.4632703464566,10.7939605540282,10.3703623668002,9.64207852809139,9.72410573604157,10.2573275999015,9.91883838461542,8.90017671636069,9.8069907942109
" Mapk3",9.11879105717247,8.81406602344123,9.13909490497797,9.41471600317342,8.1510957743052,7.99696372140529,7.80445088855538,8.33824543574109,9.10732752419662,9.26886188220868,8.54741093891457,8.70226546958492
" Arsi",4.89829818063763,5.51793168452264,5.72383296461539,5.01218604072695,4.74398475392706,5.09807600134456,4.02440449931363,3.95057943373606,5.22299342061509,4.53991287647176,4.54602091970648,4.8283202775903
" Shh",3.77433336701949,4.10146660393616,3.56267082665322,4.24543731181389,4.22888191236572,4.10725526037287,4.2479488057343,2.39875135932302,4.0364056477365,3.7688277263249,3.7127045742343,3.27733555450865
" Dap",8.95767512868465,8.65408749946729,8.61062774561564,8.81278998675878,8.30583021468139,8.29495697331599,7.68525307022575,7.72502454366187,8.54066621877519,8.81828606028106,7.42134464124678,7.66780176999324
" Ankrd53",4.62395377546431,5.46831972091619,4.67208711964832,5.81724756908298,4.74398475392706,5.83135347618022,5.65433537557606,5.3095049024078,5.06484454011097,5.34954949015861,6.26468484587579,5.91031770414647
" Ppp1r14c",4.33189582103261,5.19090369290179,4.97067094502326,5.48362664573877,5.00722508954011,5.17559377281762,4.52927536635281,4.44814223823979,4.80952877745699,5.0007968981558,3.7127045742343,3.94404058370847
" Plce1",6.48956980887116,7.3805611591614,7.02273545521445,7.27924241364586,6.99288746417244,7.39651953906293,6.37664440826843,6.05310722552784,7.94235810885709,6.92272160719684,6.51874387859345,7.27929659631053
" Spata9",3.63134918804865,4.44708823372022,4.14388432993504,4.18076210959025,3.42020196708391,2.55843667315438,4.14050207682742,4.17057573379666,4.28622403458047,3.9431883341483,3.58160614667018,4.34150519899016
" Fmnl1",12.5354142910036,12.7625027041572,12.5532938493598,13.2315140949116,12.0119984156464,12.0392257791301,11.6611572146763,11.8351630768687,12.851737766624,12.866691808765,11.8686317330646,11.7178878515328
" Atad1",10.8281249285827,10.7201597420122,10.8778944989254,10.7497904412273,10.8547715212443,10.9702791226196,11.3914169983438,11.2353260829663,10.7671876256241,10.8170923664722,12.3920296647919,11.9342980531245
" Oasl2",9.89234708066184,9.45010787858143,9.78676120702019,9.64341949071481,9.26872816830597,9.85883188917864,9.32379807326208,8.44226216791437,9.20535341251214,9.98888164303111,8.37502027594948,9.09033855045707
" Kif11",9.93768532697469,9.22215784467083,9.5627972374708,8.82606697294515,8.67587626921454,8.26866417883047,8.50240646214436,8.33255748817095,8.82598344638898,8.86779543238447,9.67647654210685,9.07735906270256
" Ighv3-8",8.90619225555963,8.27571306837251,8.4825029353731,7.30980742859176,7.61294722141864,8.3036158210812,7.2921387223058,7.75934723200478,7.51690814934981,7.59987489214217,7.49605807181104,7.34575250699217
" Ighv5-15",6.78810046518658,5.63497448088777,6.55280885334645,5.63613768904044,5.97735518731657,5.01615541730781,6.32849656854065,5.56370202576355,6.3497112530454,6.37155410286693,6.53655246305556,5.65474345647042
" Ralgps2",14.319066457774,14.4568752639428,14.3074012903274,14.6200697378806,13.3059315767664,13.2632409509285,13.33583599257,13.6805363528064,14.5738981611974,14.6478418798776,14.0655159600408,13.8692077772151
" Mfsd3",7.09784844235803,6.94564060628103,6.92172340970793,6.89176894328898,7.19124957018174,7.02985305117588,8.00156269315821,8.06397400611406,7.35547835313063,7.18823779208157,8.4140787771782,7.92126406844948
" Fgl2",9.36886928290991,8.50828528419849,9.13909490497797,8.32929379088722,8.37155905677751,8.96939087770542,8.59180401284643,7.9422708101671,8.34465099085648,7.91975889379877,7.61816255026696,7.95477031141508
" Tmcc2",9.65653166820905,9.79763239061142,8.90334712974576,9.96959810425951,8.75413198929229,9.48920749973958,8.56088056671826,8.55890050844998,9.33401499678438,9.73095191959669,8.64913716538585,8.79767763161272
" Ccdc69",9.57828528155763,9.56224333809845,9.54025743245082,9.41471600317342,8.57802326422359,8.3036158210812,8.48603888704085,8.88069118204151,9.42472151510835,9.43318633093148,8.46611395352913,8.3675396115036
" Creb3l2",9.54874595390293,9.64551280124284,9.49017849801832,9.49338344547235,9.78738898237401,10.0119755993419,8.83090201089348,8.84117808753417,9.10529743925429,9.22098056945414,8.43321851345859,8.32790422769213
" E030018B13Rik",8.31461091393549,8.96254850474073,8.75137483421677,9.43218626609348,8.51595848753858,8.40366038453214,8.35997581405357,8.10458909430582,8.89341614802797,8.62706680819939,7.50513095685831,7.72994390770711
" Vsig4",4.02373279714058,4.44708823372022,4.55704367083975,4.93585638424158,4.32853530688568,4.7381345323749,4.4414571943414,3.18489312801691,4.10303130781958,4.59321678415303,3.83287606771634,3.39359445573294
" Gm12463",4.54636311577422,4.95912531705877,4.43202525630033,4.30733713517415,5.06615996102244,4.25742716836709,5.39857378917651,4.60735685452349,4.44875415072181,4.69425691459806,5.81732099701483,5.65474345647042
" Trf",12.6493919710356,12.9387711982267,12.9823860537479,12.8832101140542,12.3941105468634,11.50960819181,12.5282812541883,12.1007813117849,12.7009309386308,12.3334361297431,11.3414840209416,12.1420514479565
" Lmntd2",7.6127010873772,7.82683081022563,7.6324369358292,7.71000529220841,6.83239220758343,6.59460554740277,7.07586992851761,7.53997742675684,7.73741636763397,7.81707822789817,6.48245333839465,6.59630162537998
" Paqr9",9.92624435847126,10.1993750623486,10.1735612247473,9.87055891652386,9.33013094966287,8.70103074177602,9.19209538775883,8.97132805563681,9.54493009954673,9.69177730797642,8.71317635175517,9.09678476567565
" Gm10155",4.86672554599637,4.88543642543588,3.78345772757235,4.67916119757294,4.5918443576305,5.44970971299741,4.90253551835458,4.60735685452349,4.80952877745699,5.38020158168122,5.92940469253637,4.78639807007357
" Cd40lg",4.02373279714058,3.64605409929272,3.43816070988693,4.36669000807248,3.00413305217986,2.96002609616369,3.24102365928562,3.5411174561326,4.54775142305765,3.06656500350003,3.09685121527128,3.50117933740604
" Ncapg",9.15354864559849,8.28648848177587,8.85850164712031,7.92763413227444,8.02307735428125,7.38023899850498,7.75065733386577,7.86557117739352,8.14172115385835,7.9040241683151,8.94086529426833,8.29464527074815
" Hs3st1",8.59306792383927,8.67610687655427,8.67411606668149,8.53732991864742,8.76306558744427,9.32879445741037,7.63665104861624,7.88901223065951,8.09337941651961,8.01561455372772,8.08552712253664,7.51574482530958
" Kcnj10",10.5266951288402,10.5163217267528,10.9664983096145,11.1345889434107,11.0965857517609,10.5701721245197,10.389902625211,10.3545823697529,10.0300754718499,9.91622615119053,9.25238336069583,10.3730839950687
" Ccl24",6.99937897226626,6.61042896197751,7.03353459314661,7.30980742859176,6.37708979133321,6.70330255065557,7.22797031534756,6.35193563775674,6.32200824402841,6.44588375186944,5.41689721288429,6.12735772358145
" Il24",7.25853044651553,6.98144912767472,7.01185487146447,7.49410148540162,6.0077397854247,6.20858624287783,6.6160734012389,6.48094672282182,7.04402975809848,7.87741215483952,7.10064351507854,7.12806243919742
" Aspm",9.58678820819812,8.96702083799341,9.11895554826222,8.23290111226354,8.88674621906381,9.41122936873768,8.15438443737096,8.21381905082256,8.38871573645109,8.47916452488843,9.57241778428065,8.88964635727659
" Ogn",5.37301101331954,5.33626950484255,5.25531324055393,5.04888800426773,4.66991913591934,3.74990436838019,5.0284320798571,3.95057943373606,5.13019872465851,5.11454769246192,5.25422393042167,4.90867812540219
" Tgm2",11.1582063878286,11.0242047886723,11.2872856342869,11.3130372076231,11.0930475275954,10.657200546805,11.3277836887389,10.772024002213,10.4431968221613,10.8268612361939,9.41765746163742,10.8083556078822
" Hspe1-ps3",4.13393128769989,4.95912531705877,4.55704367083975,4.89612170965095,4.88160060665504,3.5314139839886,3.89814012030967,4.26915184342839,5.06484454011097,5.25348061490572,4.23307175725383,4.15641758207833
" Ube2l6",10.460157915212,10.1152441745261,10.0945476955631,10.7123855949102,9.89289878706789,9.94437267816594,9.69762629600424,9.92267409015134,9.901443504158,11.5478642193896,9.76977263797185,10.5934624626177
" Klf11",9.21752281328845,9.78628905129108,9.16142063543458,9.56323290003958,9.07428206354776,9.47777609694122,8.90253889984722,9.12071490787426,9.57017195585682,9.54562882669625,7.87068814147796,8.55710881226678
" Met",5.86358911008051,5.76393968362399,6.07692388236602,5.75196645931787,6.3297707974579,6.38213093110899,6.03044166152822,4.81741067465344,5.92161617143868,6.46030094025758,5.02111721248198,6.45626761895971
" Klf15",5.74704022723169,5.41694073628458,6.25357476837078,6.01570371397403,6.06665405849478,5.56942649645894,6.27868622161295,6.02516936330571,5.41878963570757,5.11454769246192,4.54602091970648,5.1591782647018
" Mab21l3",4.73303564754504,4.22610282700908,5.42894771692633,5.01218604072695,4.32853530688568,4.83688212556239,4.76459305691809,4.06476692653911,3.96655351819371,4.48456371671691,3.43739308235213,4.39827568518498
" Ighv1-63",7.32393054917492,7.49026828857868,6.92172340970793,6.17360839914006,7.65194586354497,7.18786434859777,6.49042086242761,7.05115474752585,6.3497112530454,7.55356040583179,6.46395989745548,6.38782615869764
" Gfra2",9.44165821001739,9.73607708637841,9.7430199029665,10.3120044968433,10.1664143785003,9.80190939739517,9.04715067836443,8.94174397265007,9.45692020285743,9.22520782570929,8.4982760229201,9.06645290217315
" Ero1b",12.6479416174699,12.717094027157,12.6384360680259,12.7738966064018,11.71675360831,11.6401109742128,11.4523617837056,11.6975660754471,12.7174722284455,12.7804500146285,12.0792061250912,11.8648669617125
" Rps13-ps4",5.50191585123967,4.92275129833269,5.42894771692633,5.08467939193632,4.32853530688568,5.7826348718932,5.14421864594419,5.355104394878,5.3655059149905,5.07761839651386,6.51874387859345,5.0213989102911
" Slc52a3",5.50191585123967,5.84392675625345,5.55422184081427,6.01570371397403,4.88160060665504,5.17559377281762,5.25139895307665,5.44219480221149,5.56776176155103,5.92862884357618,4.86072541505023,4.15641758207833
" Fndc7",6.51015122930947,6.32007054274188,6.59716013329191,6.67410081411035,5.63207765181663,5.56942649645894,5.73041787844212,5.3095049024078,6.41672716933141,6.54390347179257,5.29664392044375,5.74505982027078
" Wfdc18",2.85354303222512,3.23591369365882,4.22149164331304,3.62235987650132,3.22711494416224,3.2738247600352,3.01631544900091,2.39875135932302,3.1132559784332,3.06656500350003,2.36145216207454,2.49244918571559
" Slfn5",11.5310458524446,11.5501869585817,11.6499065753942,11.6674313834202,10.973059992444,11.0157804547728,11.2123022156898,10.4691805840446,10.8543801334273,11.7742549557873,10.0816860225364,10.8317309995058
" Eif4a3l1",5.35036095909466,5.88231649279112,5.46130073023435,6.03412671587203,5.17726448371536,4.83688212556239,4.52927536635281,4.81741067465344,5.80638134858339,5.94921896079486,4.91619440315071,4.78639807007357
" Khdrbs3",3.90441561077823,4.34082259168562,3.9748974915766,3.80510206776073,4.00619514657445,3.74990436838019,4.96685665660034,3.82657128666367,4.72743645198731,3.57045961362964,3.43739308235213,4.98479522633869
" Ctsd",13.2809391252109,13.084168197565,13.7319350428145,12.8561226556018,13.1916793762467,12.5132915174135,13.3143655887238,12.8818805766295,12.4799985842715,12.5392809266986,11.8271799686363,12.2937710074908
" Ighv1-49",5.25602787106266,5.39054837975208,6.29005715573923,5.66005935927885,5.22976458558157,4.3934307187348,4.83521232120539,4.60735685452349,5.56776176155103,5.65547444033021,5.29664392044375,5.76678231684591
" Dnase1l1",7.94298305444064,7.89413179680542,8.07021369053071,7.96171775303093,7.35382672540827,6.75472664756857,7.44673372935682,7.38373528315024,8.09747034220995,8.14172757325577,6.63902056263445,7.16124531539665
" Tomm20",11.0304582476772,10.7931278597717,11.0710924244158,10.8558688619779,11.0725325995044,11.0052026464099,11.7311145025028,11.300875777762,11.1227273565984,11.142856551603,12.5367539793523,12.0473294559992
" Hmgb1-ps8",10.8819237425472,11.0418010278504,10.9812155662545,11.1573522849011,10.791779580514,10.7755184352491,10.3766456254568,10.8586744576707,10.9782401300924,10.9456209182417,9.57457424004966,9.66527669121146
" Rad54b",6.4686905203478,6.27749538024973,6.03454730454612,5.58707046808672,6.4001797277828,6.28052797728555,6.55461467420243,6.37425464627319,5.88421801607186,5.57826326550919,7.51414714034224,6.73500016319022
" Ift22",8.81401384956056,8.64015274858938,8.73492784526526,8.93547022124142,7.63257831390099,7.90891058117635,7.69478004010904,8.16983889999733,9.08071095511777,9.15382288363545,8.73261933384692,8.46377417776874
" Nkx2-3",3.55416605333039,3.96503593917075,3.43816070988693,3.80510206776073,4.22888191236572,3.74990436838019,3.24102365928562,3.5411174561326,4.34245992940706,4.09873011986199,2.36145216207454,3.69491197914412
" Serpinh1",5.7642776939356,5.49333895167309,5.80170329717738,5.11960429482168,5.00722508954011,4.63212811734401,5.83750967181384,4.88114140208172,5.31017852093023,5.96951934643259,4.91619440315071,6.34514651372778
" M6pr",12.2643945046909,12.1168815350698,12.2906390173843,11.9864200233695,12.4799237158439,12.3352437446691,12.741800343094,12.8381415319059,12.1296958737995,12.1988560807999,13.7167345948019,13.2956499129878
" Pcmtd2",10.6243273188224,10.8869783266308,10.6935816810516,11.0069129618528,9.95073534445324,10.1310825423649,10.392832154689,10.3276720062513,11.0078838140748,11.0070596623998,9.74126041014862,9.47220115035014
" Olfm1",5.87949614971591,5.65728525549544,5.75025951535761,5.31306645537714,5.46693747415011,5.92411663550814,5.35116434335029,4.44814223823979,5.63685015146849,5.25348061490572,4.23307175725383,5.42813537153839
" Slc48a1",10.8357888110246,10.5487573615358,11.0197430321038,11.0028265178371,10.7720010154102,10.1164138157893,10.1233252995237,10.2392385719062,10.2700694635193,10.6281002673586,9.15774872258275,10.0209500135026
" F12",3.77433336701949,3.81434303526834,3.30188115193445,3.62235987650132,3.42020196708391,3.5314139839886,3.75975590771016,3.82657128666367,4.44875415072181,4.64462122045433,2.65024692605558,3.27733555450865
" Gm15725",6.9399381234641,6.37495079804514,6.70916800015414,6.53872258739668,6.17772196396553,5.96835334327206,6.78614708030656,7.51005341324516,6.48076776738094,6.5970628204806,7.66748682125519,7.34575250699217
" Zcchc18",9.30551963668715,9.10732978747569,9.04883163853358,9.09971855708458,7.96231784832933,8.31222300958702,7.85631054402061,8.09117737645565,8.9374424850042,9.29523846449336,8.65729925267032,8.52878372937873
" Atp5g3",10.1960913029112,10.1081754171442,10.3513173317796,10.3855893070571,10.1748072106052,9.94989902797546,10.9700020392751,10.8457544861191,10.2646224389035,10.3294425624231,11.7055290299047,11.1923079010107
" Spred1",9.06590143823096,9.1032725118386,9.33732457810488,9.63288124648132,9.44283494813315,9.19557539108209,9.90678082808733,9.52901976438478,9.3917877666031,9.69177730797642,10.8604857095203,10.3097547251828
" Svip",5.89522971063412,5.39054837975208,5.32729351145767,4.97452595680688,4.94577978003305,4.3934307187348,4.02440449931363,4.81741067465344,5.61418632395543,5.18568592962639,5.11892391556286,5.5583932221404
" Tmem181b-ps",8.23338649202345,8.36314094031142,8.156721691053,8.51454887706716,8.40618777084097,8.65440555466233,8.29881822369706,8.30377642909663,9.67380765688984,9.57904272398674,8.95748591987183,9.11595237540408
" Gm10662",5.91079353589323,6.62181887855705,6.37742022394121,6.75407397938152,6.23020571975733,6.28052797728555,5.44447471987377,5.77974879453878,6.64629068784082,6.84793641825868,5.21051876919358,5.91031770414647
" Gm5891",5.91079353589323,6.62181887855705,6.37742022394121,6.75407397938152,6.23020571975733,6.28052797728555,5.44447471987377,5.77974879453878,6.64629068784082,6.84793641825868,5.21051876919358,5.91031770414647
" Rasl10a",4.23630644474183,4.03486339281222,3.43816070988693,3.80510206776073,3.88047692311071,3.2738247600352,3.24102365928562,3.5411174561326,4.39658575581646,4.96079563070986,3.27714683584393,3.69491197914412
" Jagn1",9.02715468283901,8.88431764254937,8.9666972804353,8.94280211585629,9.14433247225647,9.17684586015069,9.61222516585635,9.62521245196179,8.84313940328298,9.12696330335102,10.530251514591,10.0422585973103
" C2cd2l",8.83659824271068,8.80410201630131,8.81534956781746,9.02569616869485,8.1510957743052,8.16793754725604,7.4691131179378,7.93478176049864,8.8235158561112,8.97710956403993,8.1331230996468,7.83135242835259
" Csnk2b",10.6302154064128,10.3456493947969,10.4218559536355,10.3015865851163,10.8091357430038,10.7151402065838,11.0295651363291,11.1465357361324,10.3251830093259,10.6573333117999,11.9683574315792,11.5828187359034
" Tomm22",10.5063500373314,10.3430711039781,10.5420602452027,10.2659819351796,10.5831415495669,10.5153182303727,11.1277868108629,11.1408514824477,10.5410621899361,10.6136617142224,12.0426755002329,11.4132723549441
" Ddx58",12.375829653143,12.3653716925529,12.3278533293319,12.541932267087,11.3577072202347,11.4745715729887,11.4870447357449,11.3045122618314,12.3355088391523,12.6946421147788,11.6030917878803,11.5743749768178
