"mock_1","mock_2","mock_3","IR_1","IR_2","IR_3"
12.3129067910083,12.3132993161077,12.109930702833,10.5579654716778,10.4792536542315,10.4138711381743
3.21574227490339,3.18079907392377,2.73596168886882,3.76711057705685,5.48126097035261,3.36013118441267
4.54832380658439,5.04266742056583,4.50043271471165,6.13138749082874,6.09582890690465,3.67532785816745
11.1544790023439,11.2129189494443,11.2629778310853,9.4972750849695,9.33218312091543,9.51397928060094
6.91858712613251,7.09269808639971,6.47872814513478,5.03758382840957,5.42546623984291,4.92253238568741
7.74047517823348,7.63488034526978,7.93874049691053,8.87010928888972,8.71143065517992,10.1906367453404
11.6961625159084,11.1504183493149,11.6391424590313,10.1920488403572,9.16337680780571,10.8061283831346
4.39553426187107,4.80180198547314,4.03762849414147,6.02889515030921,6.49865778999075,4.7315105822337
7.52717799871319,7.67120588251185,7.60569257760146,9.05097438660569,8.89723537880169,9.84025931952425
9.36377382699663,9.36146989834821,9.65491907718926,11.0992064828424,10.7935020921049,11.5664642788746
6.28661765396649,6.21391644797041,6.26232289366352,8.5429172268008,6.09582890690465,6.08612723302163
5.08657107826896,5.22128188410315,4.93641616045055,4.29455845501574,3.82453428118048,2.70206712225404
8.03695531045095,8.07914794726286,8.03949036224313,6.53818868714992,6.1992664642321,6.18887066630891
3.02054902687355,3.18079907392377,3.68632468614695,4.74606011159579,5.53497800124812,4.0475978610828
6.06387170828272,7.41382280533863,5.96727568866278,6.8095071892343,7.78732185731784,5.24218482346327
4.03071481366727,3.39453042049328,2.91635670221343,4.67995531441924,5.48126097035261,4.86162607446233
4.35466749824522,3.74547091939621,3.87264331564056,5.76760267136618,5.1778275562335,5.97550188347438
4.61905005382419,4.26335573537532,4.11354600986595,6.35967512973138,5.94525656164011,4.34324337286533
2.66705040777472,2.4457336859593,2.52974254386578,4.10604983603881,4.79309721188112,3.17227510743353
4.65315406561621,3.06075283517094,3.68632468614695,4.53790025199919,5.73183254323232,5.09119357635814
5.88887458072804,6.24178881196485,6.1405891325959,7.1396720837328,7.08937292294078,8.48698819651246
10.9402979296231,11.0456057055585,11.0391528463435,9.33492601777307,9.38433075617967,9.07833757420597
2.37173913356115,2.4457336859593,2.28905038320323,3.32326766067903,3.82453428118048,4.6617700530749
2.19780983943512,2.62574730718386,2.52974254386578,3.8891543089131,4.50085267743657,4.0475978610828
2.19780983943512,2.4457336859593,2.73596168886882,4.00167426298468,4.60498530248329,2.70206712225404
6.78654440878713,6.59505136845221,6.58921938958079,8.2614752910916,8.27160860664293,8.63080637025064
2.19780983943512,2.78577080725826,2.28905038320323,3.8891543089131,4.50085267743657,2.3933250798624
3.68002611935572,3.29161909771306,2.91635670221343,4.38031459525539,5.53497800124812,4.58848622567128
10.6866247270675,10.9773032802912,10.7355870711835,12.3975501741656,12.4740715280785,12.7179873164028
3.92302016425305,4.51250141419116,3.87264331564056,5.56275786178313,5.8210251295892,5.97550188347438
4.511616479853,5.63264136568446,4.38263395841953,6.38063631757005,6.74646969049036,5.37885994475807
2.37173913356115,2.78577080725826,2.28905038320323,3.48686202865486,2.88542508074342,4.86162607446233
2,3.06075283517094,3.22095805697099,3.48686202865486,4.87868930629819,3.93385713751048
3.74471797939046,3.39453042049328,3.58328893691999,4.80926820693527,5.77711800240065,5.03713477511851
13.2642772515047,13.4355699559757,13.173455324884,11.6246470289176,11.5302690903051,11.5036938189119
6.88310424502356,7.3448186221322,6.89911037117696,8.69709058482005,8.84502629204731,8.73635515738457
7.95046178000861,9.57372633244393,7.36290026820093,7.37721760988801,7.71934334319834,6.78870912380512
9.51747440627934,9.24407590771835,9.22525532461953,10.620978799323,10.630338387219,11.5777507495192
2.52693767814962,2.4457336859593,2.73596168886882,4.10604983603881,4.70210505884218,2.70206712225404
6.45073146712419,6.79641542332619,6.69184714441008,7.81469046077442,8.68197009134662,8.40398940418261
10.8425431213242,10.6072418374745,10.5584652255088,12.2699531617256,12.5660428123948,12.3468544861371
7.31456386425087,7.3702945572423,7.40882356334144,5.76760267136618,5.94525656164011,5.28919664342777
7.92626099696033,7.8402624276094,7.59910515336929,9.37464825219289,9.07547697316218,9.90205519506189
9.58307278824985,9.21975609233934,9.22952676607707,11.2050865906267,11.004562760267,10.9818567552902
3.68002611935572,3.82132087744576,3.78248970659073,5.36658781154284,5.94525656164011,4.2512659935975
8.54134924432419,8.82070283680944,8.35311542415415,7.39792727263355,7.29016256533267,6.307794436461
11.3281276558619,11.3238353646704,11.2163926799603,12.9159429789665,12.8395644602301,13.2690714589604
8.77223472832147,8.7808872743588,10.2396127394818,7.88238978352507,8.4638972254171,7.47783819183825
2.52693767814962,3.06075283517094,2.91635670221343,3.8891543089131,5.1778275562335,3.17227510743353
10.5158507764957,10.2453459495282,10.4195610191636,12.0642759706228,12.0191491854689,12.2749573466194
4.511616479853,5.07401471625693,6.06611845283006,3.32326766067903,4.26690338297602,3.93385713751048
11.0559476114057,10.9527441726323,10.906720557178,9.22332069675885,8.92264808643218,9.78597776801119
2.91206347829994,2.78577080725826,3.22095805697099,4.20338087414005,5.30695378701488,3.81037578435486
9.92502776388514,9.99508098060159,9.94975497325581,11.544486977771,11.6238764069939,11.8793963303733
2,3.39453042049328,3.472324604371,3.48686202865486,4.70210505884218,2.3933250798624
10.7671759373504,10.9574794570135,10.7453147840106,9.30508515596177,9.48329063871149,8.68893502535393
3.46648096044379,2,3.95749306359407,4.20338087414005,2,2.95624339192373
11.902296277844,12.0218085391091,12.1023811209717,10.3755253901857,10.4568152024548,10.049288508157
3.02054902687355,3.06075283517094,3.07668143879084,4.29455845501574,4.13396963110022,5.37885994475807
3.12144428453902,3.06075283517094,2,3.32326766067903,4.79309721188112,4.0475978610828
8.47139288041816,8.73013607929343,8.50882988676238,7.24629901707216,7.01571285134276,6.45936222411711
2.79475202914616,2.4457336859593,3.35210899519313,4.29455845501574,4.79309721188112,2.70206712225404
4.08169015668787,4.55755443647991,4.85027968530839,6.10643891071612,6.47136443474197,5.79182435443808
5.91721787951016,5.13473708402278,4.80520284037404,5.36658781154284,5.90502310185818,3.36013118441267
3.12144428453902,3.74547091939621,5.05668417455691,5.27998673125871,5.53497800124812,4.79803470776393
7.7601680348009,7.44412948618846,7.43124841551398,9.13664236601625,8.81276918408973,9.63720136956896
11.2227797725022,11.10276832781,11.1201776555737,12.6758046438059,12.4822130234625,13.2749225602472
2.52693767814962,3.06075283517094,3.35210899519313,4.74606011159579,4.87868930629819,3.36013118441267
4.39553426187107,4.87481965568559,5.20287585214938,5.91856086108383,7.03448344220442,4.92253238568741
9.03079956222686,8.74238262475974,8.80629680079758,10.2797446185526,10.4533319463343,10.8923909788513
5.56982302187051,5.90084302873543,5.83896651282593,8.08753874286366,6.26432173985754,5.6549430704163
2.79475202914616,3.49058705265462,2.73596168886882,4.38031459525539,5.1778275562335,3.93385713751048
5.99905248352584,6.09670826932007,5.42770993677204,7.18803719410219,7.22628810395716,7.92748536490284
9.99234794767066,9.71216103789841,10.1273532994777,11.4779622178153,11.2421138477132,12.0379045053468
2.37173913356115,2.62574730718386,3.07668143879084,4.38031459525539,4.70210505884218,3.67532785816745
11.5837873506549,11.430240406991,11.4314256797443,12.965126807152,13.2089109934381,13.3836719133563
2.66705040777472,2.78577080725826,3.68632468614695,4.6106755099817,4.50085267743657,4.79803470776393
7.29849237040725,7.3639676243905,7.33145197317892,8.61986032766617,8.64580444731617,9.55543253591696
6.81694930268329,6.94792530649393,6.70417712017406,8.26711461071254,8.13912819774627,8.97069913671126
6.41141981942193,7.23122754865738,7.77305364095429,8.2038354784547,8.44297412616012,9.07833757420597
9.10659834729383,9.01088421439267,8.86513239981665,10.6110354492248,10.7358911881235,10.7703325002171
9.02592726005725,8.73259371904724,8.88422287805699,10.3291038284884,10.475824218533,10.8770856609535
3.21574227490339,3.39453042049328,2,4.38031459525539,4.60498530248329,3.17227510743353
10.4889580925893,10.3594639026733,10.3027986469727,8.75040402260004,8.83969994459007,8.46156027960994
2.79475202914616,2.62574730718386,2.73596168886882,4.53790025199919,4.60498530248329,4.0475978610828
10.4681551007046,10.326491631261,10.413003336523,11.8362263967716,12.0892759481717,12.3485894579528
4.31260928294178,3.96201320570062,4.25435461444572,5.36658781154284,6.49865778999075,4.79803470776393
4.31260928294178,4.90998784279749,4.50043271471165,5.13948198954437,6.32656962392933,3.52632038563396
4.842404668541,4.26335573537532,4.80520284037404,6.02889515030921,6.83478893313478,5.28919664342777
5.25148255030242,5.04266742056583,5.0176983039659,5.91856086108383,6.85604906190506,7.14876634758482
4.78203807070798,5.32914725365209,4.9776295909739,3.76711057705685,2.88542508074342,3.67532785816745
10.8947003373303,11.1907472504155,10.90271401036,12.3515114383475,12.6065911636943,13.0052376572444
3.21574227490339,2.92980347842171,3.58328893691999,4.86982284481602,5.30695378701488,3.93385713751048
10.7579006502416,10.9876284791865,10.7021671404593,9.40053486260725,9.77598568489843,8.60316686260183
3.92302016425305,2.24001299112103,3.58328893691999,2,2,3.81037578435486
9.70594715769281,9.81778369965314,9.57325142197897,11.1312533057669,11.582223921976,11.4367632298034
2,3.06075283517094,2,3.32326766067903,4.50085267743657,3.17227510743353
2.19780983943512,3.06075283517094,2.52974254386578,3.48686202865486,4.79309721188112,3.81037578435486
9.67308263528385,10.0766600869992,9.54611022422794,11.1496873325898,11.9779241396347,10.3749020920569
2,2,2,3.63378053792537,4.13396963110022,2.70206712225404
3.68002611935572,3.89338141050873,3.22095805697099,5.36658781154284,5.53497800124812,4.2512659935975
2,2,2.28905038320323,2.37902698807271,4.38861503341674,2
5.85996326944447,6.42313255085078,5.81642670515602,4.20338087414005,5.1778275562335,4.15302297631987
4.39553426187107,4.60124302752696,4.38263395841953,6.00209252531316,6.49865778999075,4.51127968962853
9.35214230297025,8.68770263106587,9.00375662324902,7.25767426908249,7.07130747834401,8.12828822916603
2.91206347829994,3.18079907392377,2.73596168886882,4.53790025199919,4.60498530248329,4.7315105822337
3.21574227490339,3.6654107602177,3.472324604371,4.67995531441924,5.58676653308036,4.86162607446233
3.61229667166616,4.26335573537532,4.50043271471165,5.23465540178868,6.09582890690465,3.81037578435486
9.1112061050319,9.41753268181359,9.82263547374904,7.47791523253259,9.11569589032656,10.1719444999379
7.35138208492885,7.64012604250693,7.19831966586292,8.64173114944101,9.3733138504391,9.064891749815
7.95046178000861,8.2363463260687,8.13821232651584,6.46156216178622,6.38624242594124,6.39634383516612
7.13314236402358,7.15997758132563,7.02239797577202,5.82989387932774,5.77711800240065,4.92253238568741
5.13564309208511,6.24178881196485,6.75246950861473,6.18002649096489,5.63676025065013,4.15302297631987
3.02054902687355,2.78577080725826,3.58328893691999,4.67995531441924,5.1778275562335,3.81037578435486
3.30425305589464,3.39453042049328,2.52974254386578,4.29455845501574,5.24383484559708,3.81037578435486
5.83046071281554,5.45354145252458,5.96727568866278,7.15191621492876,7.17645509923217,7.7871489823173
3.30425305589464,3.06075283517094,3.87264331564056,4.86982284481602,5.48126097035261,3.81037578435486
2.52693767814962,2.24001299112103,2.28905038320323,3.13872136221731,4.70210505884218,3.36013118441267
8.02071971746852,7.84934959174057,7.63174554713959,9.49487390702751,9.46956236290258,9.59104526903331
3.02054902687355,3.74547091939621,3.68632468614695,3.48686202865486,5.03599775335259,5.37885994475807
3.38764607947693,3.49058705265462,2,4.67995531441924,3.64074682157918,4.34324337286533
4.98311660130795,4.51250141419116,4.25435461444572,5.91856086108383,6.44354476224252,6.23762271221952
3.21574227490339,3.06075283517094,2,3.76711057705685,4.70210505884218,4.0475978610828
3.74471797939046,4.20791343663929,3.58328893691999,2.92705707384209,5.42546623984291,2.95624339192373
4.842404668541,4.90998784279749,4.31991958523447,6.31681637042005,6.7235184344261,5.58130261039955
11.1470189657446,11.2841771075033,10.9455367167012,9.48764630098647,9.30538498752731,9.54093759489537
3.38764607947693,3.96201320570062,3.87264331564056,4.86982284481602,5.73183254323232,3.36013118441267
7.62063080006181,6.56226758362313,7.38604463456705,6.87005200462463,6.62787804677288,4.9809712303915
3.97787215776653,2.24001299112103,3.68632468614695,4.74606011159579,4.79309721188112,3.93385713751048
3.46648096044379,3.39453042049328,3.472324604371,4.46125799104478,5.77711800240065,4.42970663023342
2.91206347829994,2.92980347842171,2.91635670221343,4.74606011159579,4.13396963110022,4.79803470776393
4.511616479853,4.76385886233751,4.18566751484657,5.73541856628602,6.49865778999075,4.2512659935975
11.2340900826254,11.1862717265566,11.1361918281716,12.8380442684106,12.8548264404846,12.9386072463201
2.66705040777472,3.18079907392377,2.91635670221343,4.38031459525539,4.95948654149144,4.2512659935975
10.5941945309699,10.7099646984045,10.4808638921029,11.9933263554474,12.1302084028906,12.5991324320595
2.91206347829994,2.4457336859593,2.73596168886882,3.76711057705685,4.95948654149144,2.95624339192373
3.38764607947693,3.18079907392377,3.22095805697099,4.86982284481602,5.36742659539665,4.0475978610828
3.02054902687355,2,2.52974254386578,3.76711057705685,4.50085267743657,3.81037578435486
4.03071481366727,4.41794136320085,4.60933484006308,5.94694553991952,6.1992664642321,4.2512659935975
7.72050978885239,7.25877061996827,9.35798555497057,7.12732314665844,7.30569888392863,6.73877850521646
4.4352752227346,4.26335573537532,4.55591109587355,5.66881289454843,6.13113855995298,3.67532785816745
3.68002611935572,3.82132087744576,3.87264331564056,2,3.64074682157918,4.86162607446233
3.30425305589464,3.18079907392377,2.52974254386578,4.10604983603881,4.79309721188112,2.3933250798624
5.95871534612319,6.58420600536946,6.26232289366352,7.71092831755111,8.23150006007212,6.21345261019996
3.46648096044379,3.39453042049328,4.03762849414147,4.80926820693527,2,3.52632038563396
10.6695438921812,10.5002506440837,10.6781475963934,11.9693118172144,11.907121416743,12.7459026179492
12.7832157273814,12.8199993332965,12.6813623221581,11.0386760574025,11.0685709679006,11.1352730060144
3.30425305589464,3.29161909771306,2.52974254386578,4.10604983603881,5.24383484559708,3.81037578435486
5.80034222278049,5.65354285449726,5.33560710732594,7.03778783356796,7.66014046350464,6.85270386370336
4.4352752227346,4.87481965568559,3.87264331564056,5.40801386785747,6.41517807399206,4.2512659935975
2.37173913356115,2.4457336859593,2.28905038320323,4.38031459525539,3.82453428118048,3.81037578435486
13.3717907332712,13.2930943585545,13.2228982748508,11.6108535219337,11.3997219044297,11.9247620321725
11.6559936753655,11.8865520044472,11.2297807756927,10.1284121475651,9.83606565469752,9.92642275327566
3.38764607947693,3.49058705265462,3.87264331564056,4.98380224182615,5.73183254323232,4.0475978610828
2.52693767814962,2.78577080725826,2.73596168886882,3.63378053792537,4.95948654149144,3.81037578435486
3.68002611935572,4.09019605134865,2.91635670221343,4.74606011159579,5.30695378701488,3.17227510743353
9.11426978794338,6.9647475002819,7.9070905177516,7.16405730426811,8.18184988798674,6.63341349274359
4.92846746004771,4.90998784279749,4.38263395841953,5.94694553991952,6.87700043735522,4.86162607446233
5.31676931624836,5.01062384477764,5.33560710732594,3.13872136221731,3.82453428118048,3.93385713751048
5.76958153193311,6.09670826932007,6.34338736025889,7.55370038388878,7.79834659744267,5.6549430704163
9.32595373124595,9.05671797389987,9.13478258598801,7.91148789644676,7.69595291199725,7.11001336454062
10.2276699070291,9.92374584196535,10.2020685894706,11.4126799933602,11.3235461014736,12.270937361981
10.0047828728724,10.1025425919722,10.1170155368308,11.5193076807937,11.7590991925434,11.9201024473337
5.9857316911922,5.98570719035535,5.92576110251823,4.46125799104478,4.13396963110022,6.28478102165992
5.88887458072804,5.71448961026278,5.62218355414394,7.06394134292482,7.62341635349265,7.43667159298833
6.12590344416808,6.39858062078867,5.81642670515602,7.79139916493224,7.98361384937766,7.33951323813424
3.54123026357341,3.29161909771306,3.22095805697099,4.86982284481602,3.43008059260835,2
9.43900928093035,9.28483632546587,9.38695600435214,10.875671276444,10.9300836247485,11.2570337609315
7.72050978885239,7.59221363525681,7.76718920577323,9.18510746292133,9.0890082407261,9.68192646321399
5.31676931624836,5.19300656864486,4.93641616045055,6.20374456905099,7.42431034191678,5.61859264939253
5.06139460925888,4.97785235360654,4.50043271471165,3.48686202865486,4.13396963110022,2.70206712225404
4.17853619695329,3.06075283517094,4.03762849414147,2.37902698807271,3.82453428118048,2
4.17853619695329,4.31674601976113,3.35210899519313,3.32326766067903,4.38861503341674,2
10.9924292193376,10.9731524205507,10.9603899676416,9.3214384567088,9.20124936603954,9.42205526732744
4.92846746004771,3.6654107602177,3.78248970659073,5.23465540178868,5.68507940248946,5.72500649668295
8.53221541097239,8.17261342861017,8.52281950061352,9.85646733550575,9.58547444009879,10.4723304044302
8.36994528164636,8.0636151039371,7.94394864051934,9.27461400253897,9.54677325397806,10.2029650362932
10.3906781569567,10.2885785479534,10.2311169521576,11.6995443545275,11.976104745075,12.1531768851983
4.54832380658439,5.2762224247166,4.75867202317382,6.10643891071612,6.97742272944735,5.1935893202123
2.79475202914616,2.24001299112103,2.91635670221343,4.38031459525539,4.50085267743657,3.17227510743353
3.54123026357341,3.29161909771306,3.472324604371,4.86982284481602,5.1778275562335,2.95624339192373
2.52693767814962,2.78577080725826,2.73596168886882,4.00167426298468,4.87868930629819,3.52632038563396
4.95605077819701,5.24901366849815,4.71059030148407,6.13138749082874,6.85604906190506,4.51127968962853
8.16361458943037,6.58420600536946,5.77026231503232,5.86005909962025,7.35132851708269,6.7556147835455
3.80663306119478,4.20791343663929,3.87264331564056,5.86005909962025,5.68507940248946,4.34324337286533
5.00968398994512,4.36823078114624,5.09464419283154,3.13872136221731,3.98753222837314,2.95624339192373
9.27210577045945,9.09542310209131,9.09553935353193,10.5171370872384,10.6563236689084,11.1296333505999
7.09643132767957,6.80578209980549,6.4643022054065,5.32393697743518,5.1778275562335,5.03713477511851
7.10261507298946,6.49437670880847,7.33145197317892,6.44175227914462,5.42546623984291,5.03713477511851
6.1137086384526,5.96912902461386,5.94666771694349,4.38031459525539,4.26690338297602,4.42970663023342
2.52693767814962,2.4457336859593,2.28905038320323,3.63378053792537,4.60498530248329,3.52632038563396
5.68968188515731,5.67414584597792,5.39765761135946,7.1396720837328,7.64800266676357,6.18887066630891
12.2878561759967,12.4818206403069,12.3110038263075,13.8824270564636,13.8129097089425,14.2639146800165
12.3515528447625,12.3501764849433,12.1055799975842,13.7988793336612,13.7752175406504,14.1226201224136
4.47395074903295,3.82132087744576,4.85027968530839,5.94694553991952,6.23216076220591,5.1935893202123
3.30425305589464,3.06075283517094,2.52974254386578,4.20338087414005,4.95948654149144,2.95624339192373
3.38764607947693,3.39453042049328,2.52974254386578,3.8891543089131,4.50085267743657,2
2.91206347829994,2,3.35210899519313,3.76711057705685,4.60498530248329,2.70206712225404
3.68002611935572,2.92980347842171,3.78248970659073,4.46125799104478,4.79309721188112,2.3933250798624
5.43909661547653,6.38614617183135,6.19402321896545,7.50680318750698,7.85224090291417,7.11001336454062
10.0646071923369,9.92159340830627,10.0130685604969,11.4126799933602,11.2451386617793,12.0516030147578
7.05238667106494,6.87860359862516,6.740547113668,8.31145275618861,8.33354951415515,8.83073873350482
8.13373198007137,7.89833094043819,8.05401387841991,9.5514271013865,9.13756457480505,10.0544002803459
2,2.4457336859593,2.52974254386578,2.92705707384209,4.60498530248329,2.95624339192373
6.23125236896857,6.26913288196284,6.15862128839374,7.51630537775689,7.33627842437155,8.3606278896976
6.97360474695015,7.67120588251185,6.60245426487328,8.22137050381376,8.58979710311544,8.85828012934785
2.52693767814962,3.18079907392377,3.22095805697099,4.80926820693527,4.26690338297602,2.70206712225404
3.21574227490339,2.62574730718386,2.91635670221343,4.29455845501574,4.95948654149144,3.17227510743353
3.54123026357341,3.39453042049328,3.58328893691999,4.74606011159579,5.36742659539665,5.1935893202123
3.97787215776653,5.32914725365209,4.25435461444572,5.91856086108383,6.26432173985754,5.09119357635814
8.34668820530295,8.45451445897005,8.71785203602931,6.40129731271564,7.48014893909368,7.14876634758482
4.39553426187107,3.96201320570062,3.87264331564056,2.67890927947997,3.18330436499707,2
6.64118768541862,6.57327849507212,6.82200606173267,8.074733380397,8.2556987437714,8.54140038726973
6.38121675407391,4.64364740744337,5.69812195866611,6.38063631757005,7.30569888392863,6.49989536164143
8.13373198007137,7.69660388468386,8.01989540378034,9.49005952843936,9.33218312091543,9.8123683767158
3.21574227490339,2.92980347842171,2.28905038320323,4.29455845501574,4.70210505884218,3.81037578435486
3.38764607947693,3.49058705265462,4.03762849414147,4.20338087414005,4.79309721188112,5.79182435443808
9.56862687945232,9.62621701677303,9.57828403832724,11.02709026458,11.108980191941,11.4823591263846
3.12144428453902,2.92980347842171,2.52974254386578,4.00167426298468,3.43008059260835,5.03713477511851
12.6533890256337,12.9707375798164,12.8189985823233,11.19106417073,11.0057522583374,11.4130816643359
3.12144428453902,3.29161909771306,3.07668143879084,4.38031459525539,5.36742659539665,3.81037578435486
5.35870817395572,5.90084302873543,5.30355148283437,7.1023035687455,7.45249977333391,6.4386604504155
12.3980165880048,12.2406971535269,12.1669986025525,13.8216919299764,13.9351615459932,13.9329297747337
11.1308480564838,11.3049684277775,11.1219019870957,9.59915554189289,9.59498966867173,9.47638678099982
2.52693767814962,3.49058705265462,2.52974254386578,4.29455845501574,4.50085267743657,2.70206712225404
3.21574227490339,3.18079907392377,2.91635670221343,4.46125799104478,5.03599775335259,2.95624339192373
7.81014584703377,7.67632137856235,7.77305364095429,9.14585445675056,9.13756457480505,9.72744176274272
3.30425305589464,3.39453042049328,2.91635670221343,4.46125799104478,5.10865484537827,4.7315105822337
3.46648096044379,3.96201320570062,2.52974254386578,4.20338087414005,5.03599775335259,4.6617700530749
2,3.82132087744576,3.95749306359407,4.10604983603881,3.98753222837314,4.58848622567128
8.17245999414681,8.02001682473787,8.222060228224,9.39796700383501,9.43112180580935,10.2044986915886
4.31260928294178,5.04266742056583,4.44273531389773,6.02889515030921,6.1992664642321,4.15302297631987
10.7792901113373,11.4377907876581,10.2417288920377,10.809581863085,12.4937040488365,10.0424445149567
10.0171115338163,9.73317708675473,9.76347715287185,11.2857797637004,11.264149935106,11.7388262682792
5.25148255030242,5.2762224247166,4.75867202317382,6.05520890033866,6.32656962392933,7.21112747308204
4.81253708606299,4.20791343663929,3.07668143879084,3.48686202865486,4.79309721188112,2.70206712225404
6.39135486134216,7.02212690765651,6.56237973471472,7.93293269569557,8.5182525797209,6.39634383516612
2.19780983943512,3.06075283517094,2.91635670221343,4.10604983603881,4.70210505884218,3.36013118441267
2.52693767814962,3.18079907392377,3.07668143879084,4.20338087414005,4.79309721188112,2.70206712225404
5.84528740430267,5.50044361272752,5.16769315134531,4.38031459525539,5.03599775335259,3.36013118441267
4.75088034645086,4.51250141419116,3.95749306359407,5.82989387932774,6.38624242594124,5.24218482346327
7.4516775774496,7.33837872045244,7.51061354181739,8.83636735445945,8.83969994459007,9.37924144023108
2.52693767814962,3.06075283517094,2.52974254386578,3.8891543089131,4.79309721188112,3.81037578435486
3.61229667166616,2.92980347842171,2.91635670221343,4.29455845501574,4.70210505884218,2.3933250798624
3.21574227490339,4.26335573537532,3.78248970659073,4.86982284481602,5.36742659539665,3.17227510743353
11.1033586273896,11.1691369768409,11.0781630732313,9.44599150201094,9.43112180580935,9.60968528099994
3.54123026357341,2,2.91635670221343,4.6106755099817,3.43008059260835,3.93385713751048
6.62409442489077,5.79194260781842,6.58921938958079,6.08105129038776,5.36742659539665,4.2512659935975
12.2274198125612,12.0902405785284,12.2991141265887,13.5473887245924,13.9142522381807,13.9549645079999
5.49657847130341,5.01062384477764,3.68632468614695,3.48686202865486,5.24383484559708,3.81037578435486
6.78654440878713,5.84742010461374,6.24554870998588,7.60803599108517,7.95434141954021,7.86679224840251
3.46648096044379,2.92980347842171,3.35210899519313,4.74606011159579,4.95948654149144,4.79803470776393
3.38764607947693,2,3.58328893691999,4.20338087414005,3.18330436499707,2
10.0097269870806,10.0093397465176,10.1193192275578,8.57509816097375,8.29514918858043,8.43044310788611
8.76445533081077,8.5157258225771,7.42381212716354,9.34562600865994,8.62118032180746,6.98708752856617
9.508187669939,8.35594079941863,9.21667431360436,7.78355108312704,7.30569888392863,7.6765700083052
6.3294292237821,7.0850251691105,6.740547113668,8.16811279655586,8.58343769757256,6.8049758952993
5.27357470882481,5.98570719035535,5.77026231503232,7.16405730426811,7.63576188428449,6.33044650508898
5.41941552920258,5.10469534861202,5.20287585214938,6.593100618368,6.74646969049036,7.12304703109874
3.30425305589464,3.29161909771306,2.52974254386578,4.53790025199919,4.60498530248329,4.58848622567128
2.52693767814962,2.62574730718386,3.35210899519313,4.92793786132967,3.82453428118048,3.17227510743353
5.53366551807172,5.54586886737767,5.94666771694349,6.79396547565774,5.90502310185818,7.80343325537837
3.80663306119478,4.02752778447134,4.18566751484657,5.36658781154284,6.02250622515751,5.1935893202123
7.68386068085882,7.48551691678697,7.57245048656445,9.03122592918404,8.96239968460929,9.48650761332509
10.2919907410255,10.39092168906,10.4399789417171,8.65899218018748,8.49133087574139,9.53607340346126
3.02054902687355,2.78577080725826,3.07668143879084,3.76711057705685,5.1778275562335,3.17227510743353
9.96205940977275,11.0490606438287,9.92099184073096,9.82622612806215,11.2279135835368,8.82676097447882
5.93118341439283,6.59505136845221,6.32753477471933,4.80926820693527,4.87868930629819,4.51127968962853
9.29928096771608,9.18428654601711,9.08142993440873,10.7301471138097,10.7990014296745,10.8586971528378
8.0814663739075,7.84934959174057,9.47233564498518,7.1023035687455,7.84162190428595,7.02923735944562
3.02054902687355,2.4457336859593,2.91635670221343,4.10604983603881,4.79309721188112,3.93385713751048
5.94501505558624,6.32231368174977,5.62218355414394,5.08943236081879,5.68507940248946,3.81037578435486
10.8763206930746,10.7739994669119,10.7987538303801,12.1495620937757,12.2807731668143,12.7345358674688
8.97459244964596,8.96772497416367,8.95815466477055,7.34558480952201,7.62341635349265,7.16145608511113
9.92677140790473,9.97030465252765,9.75015998039318,11.0027910077042,12.0746140601521,10.4659506868281
6.31884484321189,6.01830273515627,6.10383425344621,4.6106755099817,4.38861503341674,4.6617700530749
13.7041010153627,14.0001977861686,13.7354411360688,12.2075345616716,12.2842083197242,12.1523824912793
3.21574227490339,2.92980347842171,2.73596168886882,4.00167426298468,5.03599775335259,2.95624339192373
3.46648096044379,4.09019605134865,2.91635670221343,3.48686202865486,4.50085267743657,2
2.91206347829994,2.4457336859593,3.58328893691999,4.38031459525539,4.79309721188112,3.36013118441267
3.21574227490339,2.4457336859593,2.52974254386578,4.6106755099817,3.82453428118048,4.15302297631987
6.85407589231202,7.19604237051776,6.69184714441008,8.21554914404957,8.96729249609957,7.25914546379699
7.73252214767022,7.88513646306376,7.97480874169622,7.15191621492876,5.68507940248946,6.72174342489603
11.4747837391306,11.4347753755449,11.536435643027,10.0389465323869,9.60757979776202,10.0611879236786
2.66705040777472,2.4457336859593,2.52974254386578,3.76711057705685,3.82453428118048,4.58848622567128
5.18310072536821,5.35489896259306,5.69812195866611,7.1396720837328,7.20986761897561,6.21345261019996
5.37922910669838,4.55755443647991,4.85027968530839,6.18002649096489,6.70019614548092,6.41765728920834
3.12144428453902,3.6654107602177,2.91635670221343,4.38031459525539,5.30695378701488,3.67532785816745
2,2.62574730718386,3.58328893691999,2.67890927947997,2.88542508074342,4.51127968962853
6.5804536670548,6.60581581018887,6.52116014984883,7.96798052026996,8.07710931803166,8.40931909233817
10.4865957337408,10.3681833959986,10.3893366703016,11.7997288292073,12.0226789172784,12.1814875908903
4.1309256661848,4.55755443647991,4.03762849414147,5.36658781154284,5.94525656164011,5.97550188347438
3.12144428453902,3.06075283517094,2.28905038320323,4.10604983603881,4.79309721188112,3.36013118441267
4.511616479853,3.6654107602177,3.58328893691999,2.67890927947997,2,2.95624339192373
2.66705040777472,3.18079907392377,2.52974254386578,4.46125799104478,3.43008059260835,4.58848622567128
2.52693767814962,3.18079907392377,2.91635670221343,4.38031459525539,4.79309721188112,3.67532785816745
