"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000087239",-0.628269507269569,3.94622195798806,-1.74744294270053,0.118996869143481,0.17933330983595,-6.02173017974677
"ENSMUSG00000046876",-0.62791605552402,10.3761797174691,-3.769494175517,0.0055502471884956,0.0158830308177258,-2.91102618710417
"ENSMUSG00000018286",0.627903954780111,10.6963141727096,3.79546328503353,0.00534937189603089,0.0154047513641798,-2.87191358711745
"ENSMUSG00000041126",-0.627684639650704,8.92799716447918,-3.96643864058816,0.00420675887407391,0.0128091973186564,-2.61645681669353
"ENSMUSG00000082328",-0.627179959557649,3.74722323820898,-1.53012839737845,0.164816201829792,0.233725688575361,-6.31985127622704
"ENSMUSG00000022125",-0.627068373609367,9.50091421116063,-4.13067188967611,0.00335309514724426,0.0107349207893075,-2.37458601299982
"ENSMUSG00000085603",-0.626981752665111,10.0382978703289,-2.35249091906944,0.0467464972260335,0.0850617863834195,-5.11676490468217
"ENSMUSG00000030691",-0.626799269404788,13.4125186701977,-5.00276253059234,0.00107471158648182,0.0044043237248519,-1.15290927779313
"ENSMUSG00000020471",0.625816292318401,9.1433925307356,3.95702962008299,0.00426228721781615,0.0129322741992047,-2.63041989599379
"ENSMUSG00000056091",-0.625596386002733,7.15242584312151,-2.71863889581709,0.0264991590729224,0.0542218006251137,-4.54310338159904
"ENSMUSG00000015342",-0.625528892950618,8.18506671338671,-4.34558808198891,0.00250698995331651,0.00857964377826661,-2.06354691693768
"ENSMUSG00000039007",-0.6250974401758,8.03635800032547,-2.94853555013153,0.0186311174309531,0.0410772350827968,-4.18090881518913
"ENSMUSG00000034810",0.625081491343953,4.10665642235869,1.29243342992606,0.232565726064445,0.310813835302365,-6.62028187725152
"ENSMUSG00000071252",-0.62480035578816,6.51952240959484,-2.98046842432305,0.0177478686963356,0.0396145387328898,-4.13066579649371
"ENSMUSG00000019838",-0.624639067406473,9.12278884901593,-3.11079904575386,0.014572024776385,0.0340693839770175,-3.9260137751883
"ENSMUSG00000040433",-0.62445490749314,10.9346956728257,-3.29363599993992,0.0110857834265436,0.0274749048690973,-3.64051207795346
"ENSMUSG00000092097",0.624373075415631,3.61039751122752,1.09165570913591,0.307014285935817,0.390061935081349,-6.8477978235625
"ENSMUSG00000030603",0.623787120797139,10.8641339447017,3.19587668607441,0.0128248621467942,0.0308156687653498,-3.79289074338841
"ENSMUSG00000043430",-0.623676430191381,3.86987899092685,-1.86397487418293,0.0996204562909125,0.155398834779082,-5.85457486322428
"ENSMUSG00000031132",-0.623672431953441,3.3067553033164,-1.62657367829354,0.142784078014512,0.207643860649662,-6.18996043909901
"ENSMUSG00000021474",0.623661847085275,10.4705218407023,3.5734168868859,0.00735386818077978,0.019787540000778,-3.20882772341697
"ENSMUSG00000053121",0.62356547299082,4.16945293226985,1.15816970259946,0.280458347273553,0.362578584506191,-6.77540854372677
"ENSMUSG00000071653",0.623328051997861,9.83758346527648,4.3169500245256,0.00260501447069915,0.00884138191360877,-2.10462635795868
"ENSMUSG00000048120",-0.623210845186373,10.5776008208045,-5.52177960910508,0.000575064679900212,0.00273475203330323,-0.477493917957986
"ENSMUSG00000040123",-0.622298784524361,11.0973378156097,-5.38502089036872,0.000675628538290325,0.00310308801489748,-0.651748595561127
"ENSMUSG00000107872",0.622192601916025,3.04744171565929,0.958307084446272,0.366188249051518,0.4498039694179,-6.98316256095251
"ENSMUSG00000021262",-0.621967734649211,12.1700039390501,-5.38410747412961,0.000676361958054378,0.00310437445627103,-0.652921311409931
"ENSMUSG00000036304",-0.621863845874379,6.69286060424776,-2.68320003237009,0.0279879165746577,0.0566877411130601,-4.59891887239565
"ENSMUSG00000027750",0.621841079886974,4.66026293732884,1.82704593121099,0.105411917801175,0.16269119069246,-5.90802614570267
"ENSMUSG00000024855",-0.621433132286851,10.093309016457,-4.52663215766825,0.00197272350739939,0.00709890203818762,-1.8065157728085
"ENSMUSG00000018654",-0.6213997771987,13.4006914370468,-6.3432514799771,0.00022989788755679,0.00133531868870983,0.515344671803977
"ENSMUSG00000049775",-0.621307833190457,15.0159313558278,-2.96998312686883,0.0180329755739303,0.0400550816510785,-4.14715981495061
"ENSMUSG00000037846",0.620890251308722,6.41400193652254,2.13010025496678,0.0660570899439657,0.112021028701636,-5.45852182643601
"ENSMUSG00000039167",-0.620866790049385,4.12438705392272,-1.24097520426004,0.250043064282694,0.329731350704389,-6.68109750605741
"ENSMUSG00000032359",-0.620357654011485,12.3591352125519,-4.93723167518349,0.00116613588666476,0.00471403293130946,-1.24092892285914
"ENSMUSG00000058809",0.619745891759939,3.09959891829544,0.979386837959163,0.356297283147315,0.439230206119318,-6.96267164849374
"ENSMUSG00000020010",-0.619690698094487,6.80497584599512,-3.13318053745462,0.0140894493223602,0.0332412829687304,-3.89095172852266
"ENSMUSG00000042029",-0.619476146647999,9.53517371154465,-3.87782808103014,0.00476214793222887,0.0140929943992668,-2.74839935121092
"ENSMUSG00000030178",0.619381571845331,7.32173929813962,2.00298767440303,0.0804318844257202,0.130930594286818,-5.6498504492252
"ENSMUSG00000027496",-0.618803353449699,7.26677575298031,-2.74439548986977,0.0254684306298313,0.0525324737810497,-4.50252314671455
"ENSMUSG00000024777",-0.618590383005743,8.27235613958583,-4.07838826704174,0.00360261196822327,0.0113585113988918,-2.45120068541136
"ENSMUSG00000067194",0.618516284425725,10.4903095566768,3.34081596068294,0.0103372004343431,0.0259515521987821,-3.56722938576996
"ENSMUSG00000046743",0.61843177277849,4.79246089247934,1.30420759732406,0.228715458767997,0.306565563054069,-6.6061392705129
"ENSMUSG00000076530",-0.618152097606401,3.78921910319873,-1.70479525941278,0.126934426847163,0.18892565856322,-6.08173060358423
"ENSMUSG00000075054",0.61810589224906,9.39541606139041,3.58415101982296,0.00724046172047594,0.0195515307026101,-3.19241595365429
"ENSMUSG00000030255",0.617804157835285,7.40157787813317,2.89770783033843,0.0201325037169461,0.0436289194473565,-4.26093747751357
"ENSMUSG00000023019",-0.616965211587637,7.32003165728133,-2.31246547653072,0.0497499824702843,0.0892787945378686,-5.17879785059601
"ENSMUSG00000044501",-0.616884472997231,10.1765516630573,-2.9264869965411,0.0192675785863855,0.0420906790526942,-4.21561690724844
"ENSMUSG00000027854",-0.616240981776428,11.1658341246723,-4.90240124848043,0.00121815906277104,0.00487311585471028,-1.28796437492948
"ENSMUSG00000032294",0.615871775083102,12.9608585284649,4.25569045770829,0.00282891049447905,0.0093995046415296,-2.19288109329195
"ENSMUSG00000093769",-0.615282090512854,6.16962867648194,-1.21580408059206,0.25898507541264,0.340082415422006,-6.71024034815735
"ENSMUSG00000105547",-0.615130479485417,12.3886643775569,-4.31675505135814,0.0026056958928973,0.00884138191360877,-2.10490642538898
"ENSMUSG00000028609",0.614917189789194,9.91714671764167,3.7120018951072,0.00602424719585566,0.0169709955034736,-2.99789760783779
"ENSMUSG00000059743",0.614872978098704,9.00013985093977,2.97409075210194,0.0179207202977823,0.0398397912774429,-4.14069784161691
"ENSMUSG00000092216",-0.614862791463471,6.17463858244301,-2.46159900341892,0.0394521775917725,0.0745187729787474,-4.94678882294035
"ENSMUSG00000071724",-0.614854786397673,6.38661477061894,-2.91183265256865,0.0197030672325027,0.0429155866438227,-4.23869189739969
"ENSMUSG00000031432",0.614718968387081,9.09226364524023,3.25705113795217,0.0117055665717558,0.0287105013908968,-3.69745684444836
"ENSMUSG00000024537",0.614446674894852,8.61719325817595,2.74860070994297,0.0253041068022273,0.0522880275744275,-4.4958968785678
"ENSMUSG00000037466",-0.614002083810393,7.99955771602118,-3.83681968567307,0.00504537427163116,0.0147212283818194,-2.80979241249881
"ENSMUSG00000058099",-0.613970615061509,10.0774244668254,-5.23722050231315,0.000806491261709953,0.00351998225633509,-0.843046671079767
"ENSMUSG00000025085",-0.61381985427222,13.6050040029127,-5.67482796410286,0.000481594508461457,0.00239329404495215,-0.285585141387194
"ENSMUSG00000036896",-0.613806716804,11.9757883741887,-2.77067881481274,0.0244591291648743,0.0509726465371452,-4.46110514772132
"ENSMUSG00000026213",-0.613753650443135,10.586301881253,-4.75557684612563,0.00146704403285972,0.00563766416219044,-1.48816100505694
"ENSMUSG00000029095",0.613583938209801,5.72397391368506,1.5173173285523,0.167963418121413,0.237500203860301,-6.33678669014054
"ENSMUSG00000028995",-0.613340519608442,10.5613757214382,-5.35547360913833,0.000699801948304026,0.00317788046550794,-0.689743597104778
"ENSMUSG00000026600",-0.613278960137768,11.4425070869233,-4.46788477450166,0.00213113444680794,0.00754992689691711,-1.88941302267497
"ENSMUSG00000021660",0.612940385493792,12.7517913929868,3.20017831829023,0.0127425892600623,0.0306825777963806,-3.7861717433077
"ENSMUSG00000026829",-0.612538810285576,6.27247497748116,-2.27987426979483,0.0523376013825911,0.0930687858395181,-5.22915893765304
"ENSMUSG00000073563",-0.611601167745066,11.1283515103758,-5.50135001678735,0.000588982614398969,0.00278961118703659,-0.503357818999239
"ENSMUSG00000026915",-0.611526406640344,12.5014050182131,-5.37801193923237,0.00068127873271108,0.00312066673017088,-0.660750261833384
"ENSMUSG00000021190",-0.611488561700689,12.076607005729,-4.2221337588279,0.00296030771261644,0.00974156041133943,-2.24144428973822
"ENSMUSG00000090247",-0.610407064422098,8.95210631091697,-3.03119782974863,0.0164333856101057,0.0373749002517449,-4.05092070058784
"ENSMUSG00000100916",0.610279967092832,3.58646069907184,1.24981314357521,0.246965171106905,0.326300885923228,-6.67076944505925
"ENSMUSG00000039621",-0.610217833840194,11.5742637002225,-4.03974635243666,0.0037998632495793,0.0118520191028415,-2.50805785882229
"ENSMUSG00000021823",-0.608970891242091,9.35496154324962,-4.12484105040882,0.00337997572438583,0.0108007810362082,-2.38311226691096
"ENSMUSG00000074628",-0.60892522164999,4.61908285631292,-1.92942625451613,0.0900938019536512,0.143379585354079,-5.75884017590999
"ENSMUSG00000076570",-0.608914639891929,5.51703594189197,-0.951295209715653,0.369523456692135,0.452763755846796,-6.98990040208251
"ENSMUSG00000059316",-0.608742520429193,8.63644808778165,-3.45444909223934,0.00874524400478583,0.0227276777779026,-3.39150291247296
"ENSMUSG00000094518",-0.60788435994243,3.61358655971732,-1.69877880991125,0.128093106931127,0.190401909325887,-6.09014050114592
"ENSMUSG00000028654",-0.607780077841951,6.15229535172094,-1.94114318669076,0.0884832373107241,0.141210256141654,-5.74157481293177
"ENSMUSG00000021640",-0.607639849272404,4.73969710088694,-1.64366001154269,0.139173748133573,0.203776315419865,-6.16652936070384
"ENSMUSG00000032279",0.607308665911573,9.74987779178978,3.94319346050457,0.00434537856195748,0.0131088777058523,-2.65097338140545
"ENSMUSG00000002109",-0.607294973506447,9.54908901945642,-4.74241736657577,0.00149192150110612,0.00572112430918355,-1.5062558108502
"ENSMUSG00000040181",-0.607114248627878,11.2863636495443,-5.05111146187259,0.00101228356163649,0.00418606149159823,-1.08836457320236
"ENSMUSG00000033024",0.606510720626376,5.96617106189513,1.54744493545194,0.160646564343247,0.229045944747565,-6.29683759218176
"ENSMUSG00000036526",-0.606411174312226,12.0611815749124,-4.62023606890742,0.00174612384153677,0.0064762467887598,-1.6754488158575
"ENSMUSG00000030643",-0.606252098018645,10.1345527844763,-3.24069864069952,0.0119943091301234,0.0291990860018076,-3.72294162966248
"ENSMUSG00000041390",-0.606123780071123,10.1812337557368,-4.86858588468176,0.00127109802447101,0.00504315137403098,-1.33379645925414
"ENSMUSG00000020734",0.605967161155943,4.48024039849775,1.20632203939258,0.262421688127411,0.34360682988461,-6.72111266015218
"ENSMUSG00000032221",-0.605793201638029,8.78963490236304,-2.20139004598184,0.0591321499340664,0.10243788584581,-5.34980994847691
"ENSMUSG00000032733",-0.605611030042047,8.9413367245991,-4.5367766351874,0.00194668704060925,0.00704294241565067,-1.79225076912034
"ENSMUSG00000014077",-0.605492090991577,10.2323431854507,-3.94153735150888,0.00435544016688004,0.0131218892489197,-2.65343514548145
"ENSMUSG00000080796",-0.605398843995417,5.69363757722744,-2.55457753390761,0.0341502906065058,0.0662684018343303,-4.80115300431885
"ENSMUSG00000028618",-0.605158294131463,10.3171931501544,-3.04981653228817,0.0159768042839784,0.0365184097919507,-4.02167847130881
"ENSMUSG00000091998",-0.6050923521292,5.12960517819955,-1.94644573180463,0.0877635080489179,0.140290500261202,-5.73374915310313
"ENSMUSG00000039725",0.604599580871689,9.35840614363543,3.23360875958129,0.0121218208125524,0.0294307825647165,-3.73399688741745
"ENSMUSG00000081738",0.604536467698916,4.00762611984832,1.13162365281799,0.290825846950945,0.373653921185755,-6.80467034949961
"ENSMUSG00000089768",-0.604368124897055,5.16284604918522,-1.94762651876294,0.0876040056292269,0.140068230340636,-5.73200549066487
"ENSMUSG00000039676",0.60430422042762,3.66447540162173,1.38732075603417,0.20305815055317,0.277775112862187,-6.5040096435433
"ENSMUSG00000000606",0.603706771346324,4.99899469962712,0.943919409513539,0.373056115254854,0.456301939390021,-6.99694548067064
"ENSMUSG00000062184",0.60365746855216,5.16160248607802,1.82427144999905,0.10585970085489,0.163124939571171,-5.91202463765105
"ENSMUSG00000046456",-0.603564383065505,5.05816041445652,-1.25681556670442,0.244549115546522,0.323858507689535,-6.66255153980724
"ENSMUSG00000058818",-0.603550955013432,11.6359001590804,-4.16802341644694,0.00318627954925513,0.0103312700536454,-2.32007638149671
"ENSMUSG00000024587",0.603468033566026,11.3277204606724,4.78706518559374,0.0014093317156307,0.00546886912439089,-1.44496454212481
"ENSMUSG00000034617",0.603306379418559,9.82881649599277,4.70093540094088,0.00157339626886985,0.00596601198738691,-1.56345827593018
"ENSMUSG00000030350",0.603161182491181,4.39387931110021,1.05039655326221,0.324466774830743,0.407187312699939,-6.89111204194645
"ENSMUSG00000062014",-0.602968186500497,11.5330062035854,-3.08925424571726,0.0150529428759979,0.0349313970907603,-3.95979051147869
"ENSMUSG00000020897",-0.602956463694318,7.78242273713855,-2.66866174528925,0.0286232531145264,0.0575152691690953,-4.62180780673244
"ENSMUSG00000031539",-0.60293622712498,9.43037663620392,-4.85201013294617,0.00129796028201194,0.00512693695386302,-1.356322850248
"ENSMUSG00000053158",-0.602734169567784,9.57482679989933,-4.1566699520064,0.00323601736460843,0.0104430946808853,-2.33662539233085
"ENSMUSG00000094652",0.602587647175984,8.87789013662239,0.774908882677256,0.460856090896591,0.54114240577158,-7.14594373578531
"ENSMUSG00000026456",-0.602436236077597,8.74058578350381,-4.26526311822512,0.00279259300161664,0.00930592548665245,-2.17905590263957
"ENSMUSG00000026525",-0.602363843755116,7.67887705436701,-3.38158638608319,0.0097333295826389,0.0247899859360932,-3.50404991271232
"ENSMUSG00000076487",0.602353968249245,3.82637213485151,1.65654767038042,0.136506369252932,0.200384912463897,-6.14877678025513
"ENSMUSG00000027509",0.602194426407307,10.4677429822928,4.18125263619296,0.00312936295286023,0.0101901462202505,-2.30081521622934
"ENSMUSG00000048442",-0.60192578057312,7.25349699933637,-3.39282004146286,0.00957358459874292,0.0244444098926889,-3.48666686438927
"ENSMUSG00000076646",-0.601607100019923,5.5688075424607,-1.06701111822387,0.317347583587119,0.399925699743207,-6.87381989574878
"ENSMUSG00000042312",-0.601540869174793,7.94174387107038,-3.16416727118102,0.0134488334033586,0.0319965367068258,-3.84245635839165
"ENSMUSG00000082080",0.601505192411575,4.5227465457897,1.19879626795511,0.265176042225738,0.346749195562699,-6.72970010013434
"ENSMUSG00000062981",0.6014908178647,9.3938470165119,4.27706487140515,0.0027485109844384,0.00919033360421592,-2.16202875029282
"ENSMUSG00000027346",-0.601321004632563,12.151052220633,-4.09445315275491,0.00352387897959799,0.0111720015056884,-2.42762103500024
"ENSMUSG00000068749",0.601226996985302,10.446131501548,2.68840565357423,0.0277639602282568,0.0564176853540365,-4.59072186339711
"ENSMUSG00000028015",-0.601062812523033,11.6080803390533,-5.60461408327754,0.000522221828135777,0.002543510013566,-0.373222798087247
"ENSMUSG00000036860",0.600983272529091,7.99120063596309,3.1141403796862,0.0144988944363835,0.0339679880603334,-3.92077761383585
"ENSMUSG00000082480",0.600797958344876,3.83874146626918,1.32219939264419,0.222936953717963,0.300171501978099,-6.5843689554874
"ENSMUSG00000035953",-0.600698358064806,10.6873505708686,-4.49549358147222,0.00205503262740367,0.00732378260703471,-1.85039377135055
"ENSMUSG00000020361",0.600682052382469,12.8848920124636,4.31365859664047,0.0026165437573898,0.00886595331549004,-2.10935500734736
"ENSMUSG00000040061",-0.600548134059935,11.4533251232937,-5.09985610960038,0.000953335378653207,0.00398805172450651,-1.02363200606559
"ENSMUSG00000019846",0.600048758512405,4.49694021204875,1.83800264774588,0.103661063387356,0.160169440901764,-5.89221172995049
"ENSMUSG00000033295",0.599453058211074,5.09825325463253,1.79169113447378,0.111254391144006,0.169832828924243,-5.95879077542253
"ENSMUSG00000029053",-0.599427462594891,7.56118906354348,-3.18362976693061,0.0130621694535495,0.0312898003174391,-3.81202658986308
"ENSMUSG00000026358",-0.599257995955437,8.7276210298535,-1.39640942496957,0.2004098873443,0.275196893630192,-6.49260560445306
"ENSMUSG00000062478",-0.599102205752981,7.69721871298894,-2.2200118850815,0.0574447307519576,0.100148043836407,-5.32126913076455
"ENSMUSG00000104679",-0.599035976174712,4.25590545945582,-1.74167897368331,0.120041867538146,0.180709322686574,-6.02987829151905
"ENSMUSG00000026342",-0.598775963078663,7.19237658434149,-3.20820016278374,0.0125906430129578,0.0303701033296002,-3.77364516502022
"ENSMUSG00000037548",-0.598694515111594,13.7062541138503,-4.95343552825161,0.00114276457269122,0.00463047154594242,-1.21910665273435
"ENSMUSG00000027589",-0.598547419823772,10.3122696143538,-3.72215098586722,0.00593752320533343,0.0168156157610105,-2.9825344367554
"ENSMUSG00000004849",-0.598002077881576,7.95023989841061,-2.95219689450666,0.0185275639466164,0.0409015982934976,-4.17514651888343
"ENSMUSG00000039697",-0.597980965344535,9.25071778986628,-4.53475768834895,0.00195183890439312,0.00705339990357998,-1.79508861219757
"ENSMUSG00000020321",-0.597676426421319,11.3679532914332,-3.08153269658144,0.015229323210289,0.0352570673915007,-3.97190171382681
"ENSMUSG00000071862",-0.597503187580581,6.67452119269934,-2.37986149538389,0.0447979796214608,0.0820477572740743,-5.07423787975142
"ENSMUSG00000026127",0.597233422550637,11.0452142546356,4.97908883139348,0.00110680324360452,0.00451154084059747,-1.18463588403325
"ENSMUSG00000083610",-0.597222360365657,3.80704787542221,-1.42984665082184,0.190925158601592,0.264280923714496,-6.45026678250041
"ENSMUSG00000016087",-0.597215128547772,12.1385641558052,-4.82634412865724,0.00134078348249761,0.00527077226644297,-1.3912810424188
"ENSMUSG00000021670",0.597175649838352,11.0751942496343,4.59940891099726,0.00179397882173322,0.00661916323880878,-1.70450331495257
"ENSMUSG00000029771",-0.596937636785125,12.0114328026762,-4.88712230127851,0.00124177465370396,0.00495263414593169,-1.30865246687198
"ENSMUSG00000070394",-0.596713077435279,7.76206037099371,-2.14907800781159,0.0641391645330286,0.109368774582216,-5.4296716644944
"ENSMUSG00000042599",-0.59655047321084,12.4476917185082,-5.09801942410402,0.000955487175327144,0.00399461305045194,-1.02606492140277
"ENSMUSG00000048368",-0.596442406808027,3.73616098507578,-1.2733847331069,0.238911264485044,0.317682395959918,-6.64298484973697
"ENSMUSG00000021697",-0.596097218705927,5.3134821137408,-1.9322469405568,0.0897035246759731,0.142791663640415,-5.75468718762027
"ENSMUSG00000079183",-0.595891498498547,4.86914042341785,-1.65782943534914,0.136243673132235,0.200085068327159,-6.14700748672275
"ENSMUSG00000030983",0.595693721668244,10.0680498384973,5.13003209998766,0.000918730770579576,0.00388842294000552,-0.983729553040646
"ENSMUSG00000083431",0.595542557163288,3.07645873791417,1.4313252765083,0.190514995170008,0.263778141311002,-6.44838081439554
"ENSMUSG00000106715",-0.59548006295338,6.93492724185616,-1.31875750563726,0.224032644351098,0.301409734482578,-6.5885484616346
"ENSMUSG00000024798",-0.595184590634105,3.79437058461444,-1.58571568132966,0.151767913603034,0.218433516677927,-6.24548997978336
"ENSMUSG00000070563",0.594959048722357,3.04220998423126,1.32088709103335,0.223354169734584,0.300615046057868,-6.58596331214271
"ENSMUSG00000033161",0.594894841058652,12.3525564284394,3.60419040045099,0.00703369955265122,0.0190683984705287,-3.16180956912923
"ENSMUSG00000083261",0.594765030676973,3.19807907632922,1.12526668140179,0.29335387687552,0.376300266275128,-6.81160522406464
"ENSMUSG00000038503",0.594721795780718,9.98339385747614,4.23737474621454,0.00289982914885309,0.00958861903010429,-2.21936842540564
"ENSMUSG00000034442",0.594632210717005,8.86286117122248,3.40229216857713,0.00944104604594559,0.0241976735749957,-3.47201824317075
"ENSMUSG00000045136",-0.594618365222336,7.4610940935108,-2.48728835403823,0.0379088676381198,0.0720910651446388,-4.90661201950817
"ENSMUSG00000052102",-0.59443864091722,9.47372598415215,-4.28025939094894,0.00273670861500952,0.0091598145628471,-2.15742311502458
"ENSMUSG00000033788",-0.594037611034954,7.69078104445676,-2.8770872300929,0.0207769539927187,0.0447001510971215,-4.2934200948369
"ENSMUSG00000074886",-0.593416923216747,12.8806374971631,-4.29090567182585,0.00269776929327886,0.00906048264854027,-2.14208422974559
"ENSMUSG00000079014",-0.59299969941947,4.13511878133849,-1.60900241733468,0.146586306649529,0.212135043942513,-6.21392902264416
"ENSMUSG00000034037",0.592879648018766,6.21124338343481,2.05078774369743,0.0746999798953452,0.12329367614445,-5.57831634268084
"ENSMUSG00000053898",-0.592872760782946,9.93338465385004,-3.65440714223555,0.00654272193400942,0.0180955411163556,-3.08530241066106
"ENSMUSG00000049999",0.59277638681279,4.93977444688494,1.89289927005637,0.0952972720745659,0.149835509533665,-5.81242000483802
"ENSMUSG00000007655",-0.592637265780375,4.62694555052814,-1.37349472134471,0.207145229165613,0.28268842752613,-6.52127081706513
"ENSMUSG00000038127",-0.592576373125155,12.8661056884315,-5.23742769733562,0.000806289410442426,0.00351998225633509,-0.84277632225541
"ENSMUSG00000003363",-0.592359130729312,10.9121178207442,-3.606757881167,0.00700766688329273,0.0190162101432729,-3.15789130775555
"ENSMUSG00000056508",-0.592082530956335,4.8008840298929,-1.97430710877278,0.0840735658237989,0.135435374914461,-5.69250905902641
"ENSMUSG00000039646",0.591738923793725,10.5216382048513,3.24090972119605,0.0119905345674728,0.0291990860018076,-3.72261254614086
"ENSMUSG00000036241",-0.591686621558583,10.7177689201108,-4.94945266682203,0.00114846138375809,0.00464814630967811,-1.22446699659835
"ENSMUSG00000094682",-0.59168389380606,5.95163973613953,-2.20056955309104,0.0592076177837963,0.102542682494547,-5.35106617664025
"ENSMUSG00000000149",-0.591194887598441,10.2771839880263,-4.32040746347334,0.00259296285954628,0.00881221323184762,-2.09966082855448
"ENSMUSG00000032066",-0.590728922857523,5.92629855608943,-2.28528998436942,0.0518984900951322,0.0924559990040233,-5.22080025039271
"ENSMUSG00000021024",0.590702991913963,10.6592656261613,3.69254323381038,0.00619432979306484,0.0172926092225471,-3.0273859794967
"ENSMUSG00000020758",0.590276388858976,6.31465817177166,2.45337212581686,0.0399597377407442,0.0751563537623225,-4.95964401168415
"ENSMUSG00000025358",-0.589922873354709,9.49450795271878,-4.09167099136195,0.00353738031392671,0.0111992512204208,-2.43170217410554
"ENSMUSG00000079224",-0.589740687569967,6.21521474065786,-1.06091081155137,0.319947159401304,0.402757012422818,-6.88019266934691
"ENSMUSG00000028559",-0.589721147009826,11.9699487233754,-5.7831161830465,0.000425584637922424,0.00217492806006923,-0.151757311831124
"ENSMUSG00000074127",-0.589185227661178,4.73767035192965,-1.39519472107683,0.200762074904006,0.275514767323173,-6.49413236806782
"ENSMUSG00000025915",-0.589143965105212,11.0332770717707,-5.32290050823777,0.000727555410703575,0.00327567353878901,-0.73177290262916
"ENSMUSG00000028798",0.588984809883646,11.6132973366346,3.16434528768311,0.0134452427466577,0.0319965367068258,-3.84217792173565
"ENSMUSG00000040818",-0.588134891311723,11.538901056162,-5.43812687020592,0.000634451158644147,0.00295760485663384,-0.583769556175962
"ENSMUSG00000032076",-0.588069780594907,10.0195023742238,-2.75724273583594,0.0249698297067139,0.0517534484962399,-4.48227885333278
"ENSMUSG00000025083",0.587761014994123,5.00512509541508,2.19487661109266,0.0597338790467046,0.103224488348957,-5.35977935885113
"ENSMUSG00000038224",0.587645934216249,3.80017284077035,1.55867215312311,0.157994322448168,0.225922973507007,-6.28184266532187
"ENSMUSG00000020358",0.587424855147946,12.3983430125336,4.63572342758181,0.00171143839201849,0.0063729908148682,-1.65388377139261
"ENSMUSG00000026873",-0.587422629205918,7.70073525003882,-3.55756460005797,0.00752481975039261,0.0201131794108855,-3.2330867509238
"ENSMUSG00000048497",-0.587269733297182,8.8418304912438,-4.10543565543584,0.00347112274679176,0.0110302777587146,-2.41152090065495
"ENSMUSG00000028657",-0.587168864317833,11.1780858899461,-4.54983395337545,0.00191372247598682,0.00694865934016849,-1.77391135321761
"ENSMUSG00000024621",-0.586915825860368,12.9248580317005,-2.68343418563645,0.0279778031086051,0.0566840223928188,-4.5985501783771
"ENSMUSG00000005674",0.586806100068927,9.36303132780179,3.29603836403221,0.0110463153600431,0.0273878231663923,-3.63677632714753
"ENSMUSG00000022889",0.586640843031558,9.68175316370994,4.1823300731162,0.0031247760288569,0.0101800505450105,-2.29924755894064
"ENSMUSG00000054850",0.58657743918836,3.22811694683968,0.806713886750693,0.443333424094033,0.523846052188738,-7.1197821252677
"ENSMUSG00000076557",-0.586332539978876,3.28662954828426,-1.55676911930704,0.158441074872947,0.226419966763344,-6.28438838507593
"ENSMUSG00000000751",-0.586316011992693,11.2002065415288,-4.15955632287004,0.00322329367353513,0.0104167603003155,-2.33241651790977
"ENSMUSG00000025270",-0.585988931886153,8.16829347385346,-1.1006512393636,0.303309575596113,0.386358626056953,-6.83819013303139
"ENSMUSG00000003153",-0.585982177006549,10.1879878628863,-4.30281433211091,0.00265492163190085,0.00895611001736798,-2.12494512224722
"ENSMUSG00000053541",-0.585519189884479,13.2181136974233,-5.73836170306535,0.00044781356661965,0.00226486506958003,-0.206871917727365
"ENSMUSG00000050840",0.585482437350715,5.25037524184692,1.37526797857021,0.206617076276415,0.282136338652222,-6.51906290420263
"ENSMUSG00000001029",-0.585127648738165,10.0805794281491,-4.30933209626595,0.00263178279291935,0.00890775159449742,-2.1155729877933
"ENSMUSG00000034445",-0.58493102002519,11.5541070555292,-2.22253701310074,0.0572196222045956,0.099808756566242,-5.31739469421691
"ENSMUSG00000023952",-0.584615336885896,11.0489537251811,-3.53748802987005,0.0077474185884365,0.0206036203858692,-3.26384737684445
"ENSMUSG00000059108",-0.584538273779369,5.95163392780483,-2.15843493782433,0.0632138255156573,0.108140963560135,-5.41542254942275
"ENSMUSG00000089838",-0.584500499416124,7.10161116166864,-2.91670287583093,0.0195572132726374,0.0426385853202868,-4.23102261629666
"ENSMUSG00000033610",-0.584363162583863,7.88183214059494,-3.14540959683428,0.0138328832717557,0.032732406580851,-3.87180605292428
"ENSMUSG00000025766",-0.584178433352061,9.08807664369382,-4.44750350870369,0.00218927455135654,0.00771542312414144,-1.91828691258101
"ENSMUSG00000091831",-0.58408762709738,8.6460661900215,-3.11625167490311,0.0144528838422571,0.0338717825296976,-3.91746934176321
"ENSMUSG00000047260",0.583520379507249,9.66241790767684,4.05384262977321,0.00372659183560659,0.0116741541126413,-2.4872940440636
"ENSMUSG00000070476",0.583395856452237,5.17899213464498,1.42104016791636,0.193384165402935,0.26699491223373,-6.46147550221836
"ENSMUSG00000034883",-0.583256323023574,3.84860518600007,-1.46654659474944,0.180971968742303,0.252814370042288,-6.40312177472107
"ENSMUSG00000048218",-0.583172637890688,7.90139166185987,-3.67700191031021,0.00633385538806693,0.0176362142680338,-3.05096861992013
"ENSMUSG00000092077",0.582932190735665,5.21315794253137,1.27182972268896,0.239435673216019,0.318317897531217,-6.64482838682916
